Datetime,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,Weekday,Station,Latitude,Longitude
2005-02-27 12:00:00,27/02/2005,12:00:00,1.4572518481699759,955.0,270.2708376339757,3.745677642914101,706.0,170.37086180385126,888.0,119.11151208112967,884.0,616.0,12.6,30.6,0.446,2005,2,27,12,6,London,51.5074,-0.1278
2005-02-27 13:00:00,27/02/2005,13:00:00,1.8587205371175375,943.0,267.55745426140334,3.9336156076042004,714.0,194.42288890894383,898.0,128.8722515448494,868.0,609.0,10.3,32.9,0.4131,2005,2,27,13,6,London,51.5074,-0.1278
2005-02-27 14:00:00,27/02/2005,14:00:00,1.1342753586484478,895.0,277.21772255915243,2.579774336251175,622.0,142.41389712850196,1012.0,110.00049467991104,804.0,471.0,10.0,35.5,0.4346,2005,2,27,14,6,London,51.5074,-0.1278
2005-02-27 15:00:00,27/02/2005,15:00:00,0.9185023521471801,890.0,282.82779418228466,2.160727820368118,601.0,99.6651262831584,1053.0,80.54733369622714,803.0,391.0,8.8,40.0,0.4538,2005,2,27,15,6,London,51.5074,-0.1278
2005-02-27 16:00:00,27/02/2005,16:00:00,1.1304267173376383,904.0,277.27013414189156,2.3011495688247283,608.0,127.47387519902838,1033.0,99.88863913401558,807.0,398.0,8.3,40.3,0.4431,2005,2,27,16,6,London,51.5074,-0.1278
2005-02-27 17:00:00,27/02/2005,17:00:00,1.141998234410539,888.0,287.18751695907645,2.289297742380918,611.0,143.05146205137197,1035.0,116.13662312522985,791.0,419.0,7.9,38.9,0.4141,2005,2,27,17,6,London,51.5074,-0.1278
2005-02-27 18:00:00,27/02/2005,18:00:00,1.20854073457883,905.0,286.2830566179282,2.8520681790232514,648.0,192.4095214313625,1007.0,132.32786209094783,822.0,509.0,6.8,41.0,0.4072,2005,2,27,18,6,London,51.5074,-0.1278
2005-02-27 19:00:00,27/02/2005,19:00:00,1.61167230825163,974.0,283.8902389052924,4.9612091894939185,757.0,262.04234384817977,886.0,156.38910192291033,884.0,723.0,6.0,42.0,0.3962,2005,2,27,19,6,London,51.5074,-0.1278
2005-02-27 20:00:00,27/02/2005,20:00:00,2.61212003157443,1048.0,278.1250393351479,6.7949619763784215,847.0,312.9192792344405,801.0,174.55240678641817,955.0,888.0,5.5,43.5,0.3963,2005,2,27,20,6,London,51.5074,-0.1278
2005-02-27 21:00:00,27/02/2005,21:00:00,1.5306250837041908,895.0,287.1253595511245,2.9955952246039512,660.0,244.6931637829603,975.0,150.39901662187071,826.0,596.0,4.6,46.8,0.4001,2005,2,27,21,6,London,51.5074,-0.1278
2005-02-27 22:00:00,27/02/2005,22:00:00,0.9877774939311073,875.0,265.2950200764729,2.0749657410997036,594.0,130.94911063304147,1079.0,102.40070195045679,793.0,451.0,4.5,48.0,0.4085,2005,2,27,22,6,London,51.5074,-0.1278
2005-02-27 23:00:00,27/02/2005,23:00:00,1.3330581700489312,943.0,266.75027134938074,3.8483582862431227,703.0,176.4223426611158,950.0,121.23512017831291,870.0,581.0,4.3,48.6,0.4069,2005,2,27,23,6,London,51.5074,-0.1278
2005-02-28 00:00:00,28/02/2005,00:00:00,1.6240350857824202,947.0,274.82630524314266,3.913918393731751,697.0,223.6421605925512,913.0,150.77847460915632,878.0,698.0,4.0,50.0,0.4115,2005,2,28,0,0,London,51.5074,-0.1278
2005-02-28 01:00:00,28/02/2005,01:00:00,1.0219239449785231,865.0,275.5248012935012,1.743886717424345,566.0,107.87377300846535,1119.0,97.94938652090806,797.0,423.0,4.0,52.9,0.4338,2005,2,28,1,0,London,51.5074,-0.1278
2005-02-28 02:00:00,28/02/2005,02:00:00,0.6298146884143964,823.0,269.62070882035033,0.9801918947345719,503.0,57.55315111827839,1268.0,54.1105975050971,755.0,332.0,4.0,51.0,0.42,2005,2,28,2,0,London,51.5074,-0.1278
2005-02-28 03:00:00,28/02/2005,03:00:00,0.3999543076431458,798.0,279.95422262771694,0.592865481893,452.0,43.45970070531931,1435.0,44.053132288930755,699.0,280.0,3.9,48.1,0.393,2005,2,28,3,0,London,51.5074,-0.1278
2005-02-28 04:00:00,28/02/2005,04:00:00,0.31286948048106095,781.0,287.61173521263316,0.38377925326328977,425.0,27.993287641260213,1609.0,28.816478331358635,667.0,261.0,3.8,48.0,0.3879,2005,2,28,4,0,London,51.5074,-0.1278
2005-02-28 05:00:00,28/02/2005,05:00:00,0.3067322725777734,781.0,265.20477933290306,0.2968742751432483,409.0,25.3613716559072,1664.0,25.231756311076804,669.0,252.0,3.6,50.3,0.4022,2005,2,28,5,0,London,51.5074,-0.1278
2005-02-28 06:00:00,28/02/2005,06:00:00,0.310508444923001,779.0,282.06125956717943,0.2063351719432548,402.0,34.110253064969605,1665.0,31.005901625074397,684.0,257.0,2.8,52.6,0.3972,2005,2,28,6,0,London,51.5074,-0.1278
2005-02-28 07:00:00,28/02/2005,07:00:00,0.3945071516189519,817.0,262.28721216485343,0.6871649477945714,462.0,88.96709531576488,1378.0,65.99558665218177,732.0,308.0,2.5,52.7,0.3908,2005,2,28,7,0,London,51.5074,-0.1278
2005-02-28 08:00:00,28/02/2005,08:00:00,1.0214983575874146,893.0,277.87342449258307,2.511001858231912,629.0,218.89969108988575,1015.0,115.44620890627804,837.0,456.0,2.7,50.5,0.3804,2005,2,28,8,0,London,51.5074,-0.1278
2005-02-28 09:00:00,28/02/2005,09:00:00,1.176727785139413,883.0,279.6350240954953,3.118259487543176,659.0,213.10837984198102,943.0,122.58991183343447,842.0,527.0,2.7,49.4,0.3714,2005,2,28,9,0,London,51.5074,-0.1278
2005-02-28 10:00:00,28/02/2005,10:00:00,1.0215214273317188,839.0,279.99931803171216,2.406877726641856,608.0,187.18253194968167,1040.0,111.74717543509514,780.0,475.0,3.3,45.2,0.354,2005,2,28,10,0,London,51.5074,-0.1278
2005-02-28 11:00:00,28/02/2005,11:00:00,0.892215847983858,809.0,267.2458135842226,1.9730333225965393,587.0,191.19010853302828,1084.0,123.71728364547414,744.0,434.0,3.1,43.3,0.3354,2005,2,28,11,0,London,51.5074,-0.1278
2005-02-28 12:00:00,28/02/2005,12:00:00,0.8045635315204072,805.0,261.2567996304669,1.9419333836396877,584.0,166.50791350525748,1137.0,116.26944821392314,726.0,385.0,3.7,38.8,0.3123,2005,2,28,12,0,London,51.5074,-0.1278
2005-02-28 13:00:00,28/02/2005,13:00:00,1.104596070032324,840.0,287.36769545868975,3.000270259472112,661.0,182.82949247775613,1016.0,130.7143059092774,757.0,435.0,4.0,36.8,0.3016,2005,2,28,13,0,London,51.5074,-0.1278
2005-02-28 14:00:00,28/02/2005,14:00:00,1.01967323153825,812.0,264.69503119216085,2.8283635294010763,646.0,163.56942358061713,1045.0,115.33064450057128,731.0,421.0,3.7,35.0,0.2823,2005,2,28,14,0,London,51.5074,-0.1278
2005-02-28 15:00:00,28/02/2005,15:00:00,0.8353698997447361,782.0,281.7678359898653,2.029809749596121,594.0,147.4561553737832,1134.0,105.66620316514913,673.0,371.0,3.4,32.4,0.2563,2005,2,28,15,0,London,51.5074,-0.1278
2005-02-28 16:00:00,28/02/2005,16:00:00,0.8644998975569961,799.0,284.968169973529,2.4756320693725358,617.0,165.03446555725372,1099.0,112.6217268052385,699.0,382.0,3.3,33.1,0.2592,2005,2,28,16,0,London,51.5074,-0.1278
2005-02-28 17:00:00,28/02/2005,17:00:00,0.872104874409003,812.0,274.9255604296806,2.867425040083371,640.0,160.3686786379569,1093.0,115.74407542938408,716.0,408.0,2.6,35.1,0.2618,2005,2,28,17,0,London,51.5074,-0.1278
2005-02-28 18:00:00,28/02/2005,18:00:00,1.9257583373202305,922.0,271.88297406497264,6.759840307809726,842.0,269.3300485564108,849.0,146.09157303266042,858.0,676.0,2.1,36.6,0.2634,2005,2,28,18,0,London,51.5074,-0.1278
2005-02-28 19:00:00,28/02/2005,19:00:00,2.2919659241552135,938.0,282.10314574983215,8.273242103883893,903.0,320.3914879484145,790.0,134.76888523311123,885.0,798.0,1.6,37.9,0.2645,2005,2,28,19,0,London,51.5074,-0.1278
2005-02-28 20:00:00,28/02/2005,20:00:00,2.4713382236921975,939.0,285.6442906854955,7.382018996135579,872.0,287.55373759228263,814.0,146.79816812974096,870.0,793.0,1.4,38.0,0.2615,2005,2,28,20,0,London,51.5074,-0.1278
2005-02-28 21:00:00,28/02/2005,21:00:00,1.5922593471680575,827.0,284.8354003301207,3.4213697856421743,687.0,217.79048749904047,1015.0,126.50279297607378,727.0,573.0,1.0,36.6,0.2456,2005,2,28,21,0,London,51.5074,-0.1278
2005-02-28 22:00:00,28/02/2005,22:00:00,0.9133710030388894,776.0,279.0867548760279,1.98954458751505,580.0,127.62323228358571,1183.0,88.66996550387597,655.0,402.0,1.1,35.4,0.2382,2005,2,28,22,0,London,51.5074,-0.1278
2005-02-28 23:00:00,28/02/2005,23:00:00,0.7187572902698939,755.0,286.96697626332576,1.3342846157689332,538.0,103.14758041488979,1285.0,75.17998830158332,621.0,343.0,1.0,34.3,0.2292,2005,2,28,23,0,London,51.5074,-0.1278
2005-03-01 00:00:00,01/03/2005,00:00:00,0.627379593981546,766.0,280.6236625112231,1.2232312906364744,515.0,84.94729358982768,1327.0,69.54004870083673,642.0,322.0,1.0,37.4,0.2487,2005,3,1,0,1,London,51.5074,-0.1278
2005-03-01 01:00:00,01/03/2005,01:00:00,0.6229193301610074,762.0,278.182006558031,0.8825471358088658,487.0,68.2133550757938,1364.0,57.235697022508035,640.0,307.0,0.7,41.2,0.2693,2005,3,1,1,1,London,51.5074,-0.1278
2005-03-01 02:00:00,01/03/2005,02:00:00,0.38793516835798836,736.0,288.366124782885,0.591629841581851,453.0,40.72151006913951,1498.0,37.266662794373,602.0,268.0,0.2,40.6,0.2566,2005,3,1,2,1,London,51.5074,-0.1278
2005-03-01 03:00:00,01/03/2005,03:00:00,0.19195622045523475,715.0,279.7084843819532,0.19523550273136714,387.0,35.220949415094424,1791.0,33.017577394676074,559.0,227.0,0.1,40.0,0.2499,2005,3,1,3,1,London,51.5074,-0.1278
2005-03-01 04:00:00,01/03/2005,04:00:00,0.19752970381786833,716.0,270.991610937331,0.19786671122875646,390.0,30.07330128032123,1804.0,26.665126186891676,551.0,221.0,-0.1,37.5,0.2326,2005,3,1,4,1,London,51.5074,-0.1278
2005-03-01 05:00:00,01/03/2005,05:00:00,0.19271477936486478,731.0,270.7782089190417,0.3081615817275482,408.0,33.447606307453015,1727.0,30.16135422175038,561.0,225.0,-0.3,38.4,0.2347,2005,3,1,5,1,London,51.5074,-0.1278
2005-03-01 06:00:00,01/03/2005,06:00:00,0.20257110183531968,735.0,277.21167835341953,0.30360822064072074,407.0,37.58889037839977,1677.0,34.29288029752577,579.0,232.0,-0.6,40.1,0.2404,2005,3,1,6,1,London,51.5074,-0.1278
2005-03-01 07:00:00,01/03/2005,07:00:00,0.5144844322378845,779.0,282.07470938630024,0.9688596475074267,500.0,132.13800774638875,1361.0,84.96901272277992,652.0,313.0,-0.6,41.4,0.2478,2005,3,1,7,1,London,51.5074,-0.1278
2005-03-01 08:00:00,01/03/2005,08:00:00,1.450754456794744,915.0,288.1735728169664,5.255034278692598,774.0,351.2966062510685,911.0,146.06597901680271,839.0,629.0,-0.2,40.2,0.2478,2005,3,1,8,1,London,51.5074,-0.1278
2005-03-01 09:00:00,01/03/2005,09:00:00,1.947399003985327,905.0,263.7701974994686,6.153489031243135,818.0,368.5219737962678,853.0,147.12440818512192,840.0,790.0,0.6,36.8,0.2388,2005,3,1,9,1,London,51.5074,-0.1278
2005-03-01 10:00:00,01/03/2005,10:00:00,1.3979237787950558,835.0,279.11506004261105,3.656241833196835,688.0,287.8649277590792,988.0,125.84522496266301,720.0,630.0,2.8,30.3,0.2294,2005,3,1,10,1,London,51.5074,-0.1278
2005-03-01 11:00:00,01/03/2005,11:00:00,0.8943135637136292,798.0,266.6094119420696,2.3549916867489453,609.0,220.63199596956645,1122.0,108.06043877908084,660.0,472.0,3.1,29.1,0.224,2005,3,1,11,1,London,51.5074,-0.1278
2005-03-01 12:00:00,01/03/2005,12:00:00,0.6912891026405941,783.0,286.3478502149448,1.9050837030220578,580.0,180.11420978974274,1181.0,93.88177370733078,647.0,378.0,3.3,29.2,0.2288,2005,3,1,12,1,London,51.5074,-0.1278
2005-03-01 13:00:00,01/03/2005,13:00:00,0.8286422088446526,807.0,264.7360392865907,2.6091452022344614,623.0,151.53706146147513,1097.0,93.7346401991681,684.0,384.0,3.1,31.0,0.2386,2005,3,1,13,1,London,51.5074,-0.1278
2005-03-01 14:00:00,01/03/2005,14:00:00,1.0462151356767548,827.0,280.743320537866,3.1283886762161845,660.0,177.9195405625666,1030.0,103.82836586996119,709.0,426.0,3.2,30.8,0.2399,2005,3,1,14,1,London,51.5074,-0.1278
2005-03-01 15:00:00,01/03/2005,15:00:00,0.9275211531516426,822.0,268.92548741581174,2.574565300562577,632.0,180.81641767999142,1074.0,102.10103805106357,701.0,442.0,3.3,31.5,0.2464,2005,3,1,15,1,London,51.5074,-0.1278
2005-03-01 16:00:00,01/03/2005,16:00:00,1.023311758942961,830.0,276.17542750357387,2.944971068462864,655.0,191.52247223570882,1045.0,110.07106594357121,710.0,467.0,4.1,28.6,0.2363,2005,3,1,16,1,London,51.5074,-0.1278
2005-03-01 17:00:00,01/03/2005,17:00:00,0.930463019386888,833.0,286.23858693700595,3.039382171105151,653.0,179.84452727146854,1073.0,114.59492048908332,708.0,448.0,3.9,29.2,0.2378,2005,3,1,17,1,London,51.5074,-0.1278
2005-03-01 18:00:00,01/03/2005,18:00:00,1.4121146281460337,882.0,275.7227875655398,5.009944609145707,766.0,194.0809725166862,922.0,121.56037365228707,815.0,582.0,1.9,35.0,0.2494,2005,3,1,18,1,London,51.5074,-0.1278
2005-03-01 19:00:00,01/03/2005,19:00:00,2.1454083177429553,967.0,277.7402892800688,7.168540974876902,880.0,297.51449700217387,815.0,153.95644012486267,887.0,892.0,1.8,35.4,0.2497,2005,3,1,19,1,London,51.5074,-0.1278
2005-03-01 20:00:00,01/03/2005,20:00:00,2.9364059432252154,1009.0,287.17684755127925,9.631992106561263,958.0,358.3142834140596,751.0,151.61054485840336,935.0,1006.0,1.4,36.5,0.2503,2005,3,1,20,1,London,51.5074,-0.1278
2005-03-01 21:00:00,01/03/2005,21:00:00,2.2242124008510498,911.0,269.58908334977417,5.275625162853745,777.0,323.4955690058118,913.0,159.93381653496107,796.0,852.0,0.8,36.3,0.2388,2005,3,1,21,1,London,51.5074,-0.1278
2005-03-01 22:00:00,01/03/2005,22:00:00,1.019744373400655,808.0,277.4691318861131,2.4573753371391582,613.0,162.79693292332857,1137.0,119.33050243908865,672.0,543.0,0.6,34.1,0.221,2005,3,1,22,1,London,51.5074,-0.1278
2005-03-01 23:00:00,01/03/2005,23:00:00,1.1021204203767918,812.0,281.5787803335682,2.563570714709856,621.0,150.14671039064993,1143.0,108.10982581470427,669.0,529.0,0.3,31.9,0.2031,2005,3,1,23,1,London,51.5074,-0.1278
2005-03-02 00:00:00,02/03/2005,00:00:00,0.9131258436966252,790.0,283.52408431487095,2.2232904162699345,597.0,146.92986385802422,1184.0,106.05442415439595,637.0,465.0,0.2,30.2,0.191,2005,3,2,0,2,London,51.5074,-0.1278
2005-03-02 01:00:00,02/03/2005,01:00:00,0.7802970100413616,765.0,270.20150984890756,1.5217095456547804,544.0,120.74200304852761,1253.0,96.4354817280547,601.0,405.0,0.0,29.7,0.1847,2005,3,2,1,2,London,51.5074,-0.1278
2005-03-02 02:00:00,02/03/2005,02:00:00,0.6043522044700592,761.0,277.5531171630781,1.2649818552608594,525.0,78.4789513907593,1307.0,65.33103538279462,605.0,332.0,-0.1,31.9,0.1975,2005,3,2,2,2,London,51.5074,-0.1278
2005-03-02 03:00:00,02/03/2005,03:00:00,0.5057841239294782,788.0,280.58406693899576,0.8596922183300804,486.0,78.75508185307365,1294.0,72.7574692065266,650.0,420.0,-1.1,41.4,0.2379,2005,3,2,3,2,London,51.5074,-0.1278
2005-03-02 04:00:00,02/03/2005,04:00:00,0.4280998105527758,790.0,287.3298090347374,0.7279078205509912,471.0,80.02032525642169,1302.0,73.85256610264321,669.0,532.0,-1.4,44.9,0.2536,2005,3,2,4,2,London,51.5074,-0.1278
2005-03-02 05:00:00,02/03/2005,05:00:00,0.4004203800307209,804.0,283.23262757137513,0.9092212112451566,489.0,78.93716587421383,1262.0,75.45118108750904,698.0,630.0,-1.3,46.3,0.2635,2005,3,2,5,2,London,51.5074,-0.1278
2005-03-02 06:00:00,02/03/2005,06:00:00,0.5211682521927061,831.0,269.90069980507707,1.3374693040929424,537.0,122.99678844403977,1158.0,96.16834060431096,722.0,768.0,-1.2,47.2,0.27,2005,3,2,6,2,London,51.5074,-0.1278
2005-03-02 07:00:00,02/03/2005,07:00:00,0.6758751885737735,881.0,285.11963137177963,3.5531274684776406,680.0,153.2634220272972,1023.0,110.58160541428575,813.0,866.0,-1.3,47.5,0.2702,2005,3,2,7,2,London,51.5074,-0.1278
2005-03-02 08:00:00,02/03/2005,08:00:00,2.331630677951296,1099.0,271.1880626992532,10.925932594350455,1013.0,415.5638236068683,690.0,142.99366116209222,1056.0,1254.0,-1.9,51.4,0.2801,2005,3,2,8,2,London,51.5074,-0.1278
2005-03-02 09:00:00,02/03/2005,09:00:00,2.794216507064816,1100.0,274.960451999112,13.008551159621254,1065.0,471.1412789985391,669.0,176.30462897613805,1072.0,1347.0,-0.5,45.9,0.2763,2005,3,2,9,2,London,51.5074,-0.1278
2005-03-02 10:00:00,02/03/2005,10:00:00,2.044301383894597,1042.0,275.49078624542585,8.4263449980801,910.0,438.01158919495487,774.0,185.64402875406378,922.0,1216.0,4.6,32.5,0.2783,2005,3,2,10,2,London,51.5074,-0.1278
2005-03-02 11:00:00,02/03/2005,11:00:00,2.1893761462770764,1026.0,276.0605336572724,8.971670852287259,935.0,474.6574214603423,747.0,190.85538424571013,942.0,1151.0,7.5,24.3,0.2528,2005,3,2,11,2,London,51.5074,-0.1278
2005-03-02 12:00:00,02/03/2005,12:00:00,1.3623863301533006,905.0,270.0756945502297,5.5383754509978145,796.0,279.5447624365145,900.0,138.80190241478454,767.0,699.0,9.6,18.8,0.2246,2005,3,2,12,2,London,51.5074,-0.1278
2005-03-02 13:00:00,02/03/2005,13:00:00,1.1596947737731043,891.0,283.1381637586365,5.287367797558447,790.0,203.7042815069005,927.0,133.1842525226488,764.0,584.0,9.3,18.4,0.2157,2005,3,2,13,2,London,51.5074,-0.1278
2005-03-02 14:00:00,02/03/2005,14:00:00,1.887885638669451,968.0,266.28119615122336,8.903923252240366,938.0,323.36999926485964,790.0,158.2348095426839,897.0,836.0,9.7,18.6,0.2244,2005,3,2,14,2,London,51.5074,-0.1278
2005-03-02 15:00:00,02/03/2005,15:00:00,1.2364175031898115,909.0,273.32086200685217,6.612047503223826,826.0,246.04643256206975,898.0,138.8399828156068,802.0,626.0,10.1,16.7,0.2062,2005,3,2,15,2,London,51.5074,-0.1278
2005-03-02 16:00:00,02/03/2005,16:00:00,1.925773191001517,938.0,262.31457051498734,9.227112268287236,945.0,359.76700720357593,804.0,173.44036558717667,855.0,878.0,11.8,13.5,0.1862,2005,3,2,16,2,London,51.5074,-0.1278
2005-03-02 17:00:00,02/03/2005,17:00:00,1.9785322786176918,971.0,283.4629892187566,8.419284328871543,917.0,389.8874235263354,802.0,183.492298713647,885.0,952.0,11.6,15.3,0.2086,2005,3,2,17,2,London,51.5074,-0.1278
2005-03-02 18:00:00,02/03/2005,18:00:00,3.2952446145407603,1148.0,283.84654387078047,18.04647549635892,1226.0,569.7291971680422,624.0,200.49750410256607,1126.0,1460.0,9.1,19.2,0.2225,2005,3,2,18,2,London,51.5074,-0.1278
2005-03-02 19:00:00,02/03/2005,19:00:00,5.028035446357942,1299.0,279.9759920359277,24.213693637309802,1384.0,801.0379708048129,523.0,235.1440211759642,1325.0,1855.0,7.2,25.6,0.2611,2005,3,2,19,2,London,51.5074,-0.1278
2005-03-02 20:00:00,02/03/2005,20:00:00,5.236073257658972,1315.0,279.4430153235063,18.083371567451263,1269.0,728.9197414812193,551.0,226.34193094521308,1282.0,1860.0,6.1,34.0,0.3237,2005,3,2,20,2,London,51.5074,-0.1278
2005-03-02 21:00:00,02/03/2005,21:00:00,2.7430621146695864,1180.0,261.6857989465251,10.668954618998004,1020.0,449.53718046501507,656.0,196.7213319474128,1054.0,1629.0,5.1,36.4,0.323,2005,3,2,21,2,London,51.5074,-0.1278
2005-03-02 22:00:00,02/03/2005,22:00:00,1.675782983780029,1070.0,272.78154870880735,5.916355362076939,821.0,299.29541619170965,754.0,178.37653119396043,936.0,1454.0,4.8,39.6,0.344,2005,3,2,22,2,London,51.5074,-0.1278
2005-03-02 23:00:00,02/03/2005,23:00:00,1.3538549046972521,1031.0,268.8329964606892,5.221393976624914,763.0,245.1317461993087,818.0,149.0094828109987,905.0,1348.0,5.0,39.6,0.3479,2005,3,2,23,2,London,51.5074,-0.1278
2005-03-03 00:00:00,03/03/2005,00:00:00,1.3352326739598692,1047.0,265.00154854186155,5.351111072139273,778.0,217.09355658809042,799.0,143.4278664076725,907.0,1326.0,4.1,41.7,0.3456,2005,3,3,0,3,London,51.5074,-0.1278
2005-03-03 01:00:00,03/03/2005,01:00:00,1.4589850057655476,1030.0,267.80481656585886,4.35146896008988,724.0,203.6509556913044,832.0,138.28677831482216,893.0,1285.0,4.4,43.3,0.3656,2005,3,3,1,3,London,51.5074,-0.1278
2005-03-03 02:00:00,03/03/2005,02:00:00,1.1328656985437113,986.0,286.75653742531256,3.6054638713218154,682.0,157.5186955108204,875.0,121.57133369858008,884.0,1205.0,3.8,45.9,0.3728,2005,3,3,2,3,London,51.5074,-0.1278
2005-03-03 03:00:00,03/03/2005,03:00:00,0.9173842541449468,992.0,288.42909987166803,3.117608276520689,655.0,167.06697115896208,876.0,115.0867626989658,887.0,1220.0,3.6,49.7,0.396,2005,3,3,3,3,London,51.5074,-0.1278
2005-03-03 04:00:00,03/03/2005,04:00:00,1.0163501200488703,1076.0,287.33362537005655,4.113131197490214,715.0,174.95331822387826,783.0,123.41710265126756,947.0,1448.0,3.4,56.3,0.4455,2005,3,3,4,3,London,51.5074,-0.1278
2005-03-03 05:00:00,03/03/2005,05:00:00,0.9505979004260839,1104.0,263.6909358890145,4.125662130963999,713.0,145.4773701122653,754.0,111.50202531105086,1001.0,1433.0,2.9,67.9,0.5183,2005,3,3,5,3,London,51.5074,-0.1278
2005-03-03 06:00:00,03/03/2005,06:00:00,1.2244550784006312,1160.0,287.13494764219246,5.217376168289293,770.0,206.9080441055154,702.0,126.19526647514597,1063.0,1447.0,2.8,74.1,0.5618,2005,3,3,6,3,London,51.5074,-0.1278
2005-03-03 07:00:00,03/03/2005,07:00:00,1.4493825537677707,1217.0,266.3398635305785,6.737978735688369,846.0,261.02170450271853,650.0,142.54794082212644,1120.0,1481.0,2.9,75.6,0.5742,2005,3,3,7,3,London,51.5074,-0.1278
2005-03-03 08:00:00,03/03/2005,08:00:00,2.9034580664646104,1457.0,283.34585846935977,15.66588763385326,1167.0,648.216730565357,496.0,175.41391468879982,1422.0,1785.0,3.8,72.4,0.5867,2005,3,3,8,3,London,51.5074,-0.1278
2005-03-03 09:00:00,03/03/2005,09:00:00,4.390542480386747,1337.0,266.1851419428993,16.564713344954114,1212.0,682.4242266805577,529.0,215.51213150802707,1406.0,1756.0,5.9,50.2,0.4706,2005,3,3,9,3,London,51.5074,-0.1278
2005-03-03 10:00:00,03/03/2005,10:00:00,2.1709316118410484,1111.0,273.88660095393607,9.124464318450817,931.0,390.5158305056705,687.0,184.0939341658653,1069.0,1368.0,7.3,39.4,0.4035,2005,3,3,10,3,London,51.5074,-0.1278
2005-03-03 11:00:00,03/03/2005,11:00:00,1.9136745338217394,1165.0,274.50142891022375,7.223540058112687,852.0,449.3673038689382,692.0,179.26598652227474,1155.0,1197.0,3.6,75.9,0.6055,2005,3,3,11,3,London,51.5074,-0.1278
2005-03-03 12:00:00,03/03/2005,12:00:00,1.6185427773735996,1129.0,269.8327802908462,5.508304693692422,783.0,289.42752418985043,757.0,147.8658939339985,1127.0,1084.0,3.6,78.6,0.6283,2005,3,3,12,3,London,51.5074,-0.1278
2005-03-03 13:00:00,03/03/2005,13:00:00,1.4650955183764105,1092.0,283.5020216306278,4.834519932839506,759.0,256.9350122186254,773.0,150.18740867354995,1088.0,1039.0,5.3,69.2,0.6213,2005,3,3,13,3,London,51.5074,-0.1278
2005-03-03 14:00:00,03/03/2005,14:00:00,1.5502641705686244,1096.0,265.5953641773652,5.255295909146302,777.0,249.83973201398038,767.0,149.83856853700385,1107.0,961.0,6.1,66.0,0.6255,2005,3,3,14,3,London,51.5074,-0.1278
2005-03-03 15:00:00,03/03/2005,15:00:00,1.4330646403240865,1108.0,275.73145332703416,5.1987806013306,783.0,264.9059736891141,758.0,152.94301926641054,1115.0,964.0,6.0,70.1,0.6577,2005,3,3,15,3,London,51.5074,-0.1278
2005-03-03 16:00:00,03/03/2005,16:00:00,1.6699714437877056,1124.0,268.5510361472782,5.417185627325868,787.0,294.2986192374352,740.0,153.20930459325024,1147.0,941.0,6.3,72.1,0.6907,2005,3,3,16,3,London,51.5074,-0.1278
2005-03-03 17:00:00,03/03/2005,17:00:00,1.8790493048043515,1216.0,264.4882975140714,7.576198839834469,879.0,344.8675142058047,670.0,167.95160418973288,1252.0,1111.0,6.3,75.7,0.7252,2005,3,3,17,3,London,51.5074,-0.1278
2005-03-03 18:00:00,03/03/2005,18:00:00,3.679024010559088,1437.0,282.1243434916586,16.394118757014777,1202.0,627.103673421626,507.0,204.9809541438232,1510.0,1459.0,5.6,80.4,0.7382,2005,3,3,18,3,London,51.5074,-0.1278
2005-03-03 19:00:00,03/03/2005,19:00:00,5.369342389216628,1473.0,277.20732847371966,18.440278389739152,1245.0,921.0197759406662,476.0,216.89609727347766,1539.0,1519.0,4.9,82.4,0.7201,2005,3,3,19,3,London,51.5074,-0.1278
2005-03-03 20:00:00,03/03/2005,20:00:00,4.187413936484275,1396.0,281.9020955200625,14.783852591308836,1164.0,627.2297042522392,508.0,203.16039475728127,1488.0,1412.0,4.3,84.0,0.7051,2005,3,3,20,3,London,51.5074,-0.1278
2005-03-03 21:00:00,03/03/2005,21:00:00,3.847953022896421,1285.0,284.3669082697438,10.645938496201,1013.0,592.7519156033632,568.0,201.0897298633807,1331.0,1336.0,4.3,83.6,0.7025,2005,3,3,21,3,London,51.5074,-0.1278
2005-03-03 22:00:00,03/03/2005,22:00:00,2.2933296359222726,1206.0,266.31469355594413,8.829734672116647,928.0,371.96096709879646,621.0,158.98420705510182,1235.0,1285.0,4.6,82.5,0.7066,2005,3,3,22,3,London,51.5074,-0.1278
2005-03-03 23:00:00,03/03/2005,23:00:00,2.0351810924795792,1179.0,267.51566820920254,7.2349136768649105,868.0,319.41751058658144,664.0,152.30533833340468,1205.0,1240.0,4.4,82.0,0.6938,2005,3,3,23,3,London,51.5074,-0.1278
2005-03-04 00:00:00,04/03/2005,00:00:00,2.2819805724610087,1213.0,288.078030570923,7.423076067624208,877.0,339.3125404267191,654.0,164.82397146218392,1206.0,1282.0,4.3,80.9,0.6791,2005,3,4,0,4,London,51.5074,-0.1278
2005-03-04 01:00:00,04/03/2005,01:00:00,2.2917712441177374,1142.0,270.8347085866844,6.640670148026105,849.0,361.5882158535409,680.0,161.2439887163172,1173.0,1189.0,4.1,81.2,0.6721,2005,3,4,1,4,London,51.5074,-0.1278
