Datetime,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,Weekday,Station,Latitude,Longitude
2005-03-15 22:00:00,15/03/2005,22:00:00,2.1894542045278036,1199.0,263.12033229395365,8.61351271089102,916.0,357.9624369411857,613.0,174.37763966728144,1227.0,1435.0,13.8,49.6,0.7793,2005,3,15,22,1,洛阳,34.6186,112.4536
2005-03-15 23:00:00,15/03/2005,23:00:00,1.5663652804984758,1128.0,275.5159401243518,5.876270859101605,818.0,244.78345456949748,674.0,151.14688217173796,1156.0,1303.0,13.2,51.6,0.7765,2005,3,15,23,1,洛阳,34.6186,112.4536
2005-03-16 00:00:00,16/03/2005,00:00:00,1.4475330420561594,1108.0,261.3780138159971,5.6613103902533375,798.0,222.52629718569403,694.0,139.66977947066033,1144.0,1199.0,11.8,56.9,0.7836,2005,3,16,0,2,洛阳,34.6186,112.4536
2005-03-16 01:00:00,16/03/2005,01:00:00,1.0898037918252463,1038.0,263.08710108263256,4.121377478215941,709.0,182.69170075985474,768.0,119.8360459471586,1087.0,1069.0,11.4,58.0,0.7818,2005,3,16,1,2,洛阳,34.6186,112.4536
2005-03-16 02:00:00,16/03/2005,02:00:00,0.9123495008199289,1004.0,278.5860410402498,2.96742916228752,646.0,167.6036293268795,823.0,112.58152811909713,1054.0,989.0,11.3,58.0,0.7742,2005,3,16,2,2,洛阳,34.6186,112.4536
2005-03-16 03:00:00,16/03/2005,03:00:00,0.6755468511156426,969.0,268.96443697866823,1.9344242105444243,584.0,134.2088974035746,904.0,97.48487399781305,1021.0,899.0,10.7,59.6,0.7673,2005,3,16,3,2,洛阳,34.6186,112.4536
2005-03-16 04:00:00,16/03/2005,04:00:00,0.5901103424563499,938.0,261.7089705581759,1.7529760323040366,559.0,145.54370462884765,942.0,99.95525096588057,1026.0,850.0,9.0,65.4,0.7532,2005,3,16,4,2,洛阳,34.6186,112.4536
2005-03-16 05:00:00,16/03/2005,05:00:00,0.6014625786718365,927.0,271.64816344090224,1.6290816892706521,549.0,124.41298900585697,967.0,88.65380899910589,1008.0,828.0,8.0,68.9,0.7402,2005,3,16,5,2,洛阳,34.6186,112.4536
2005-03-16 06:00:00,16/03/2005,06:00:00,0.8390068039996582,977.0,288.1437638651062,3.276530769582349,673.0,174.71473003357252,830.0,95.3486934153126,1060.0,902.0,7.5,70.9,0.7358,2005,3,16,6,2,洛阳,34.6186,112.4536
2005-03-16 07:00:00,16/03/2005,07:00:00,0.9572229543889517,1011.0,269.8237458468993,3.7137303106597335,685.0,178.92491737132593,823.0,98.91573289515964,1054.0,902.0,7.6,69.2,0.7238,2005,3,16,7,2,洛阳,34.6186,112.4536
2005-03-16 08:00:00,16/03/2005,08:00:00,2.17128957389751,1228.0,262.13829939735064,10.595074506499278,984.0,374.49792087057995,588.0,134.80045065532985,1293.0,1222.0,8.7,64.3,0.7257,2005,3,16,8,2,洛阳,34.6186,112.4536
2005-03-16 09:00:00,16/03/2005,09:00:00,4.231805883513664,1521.0,283.25642594933646,24.00523719972561,1434.0,578.5338542989249,404.0,158.07985901461745,1809.0,1784.0,11.7,54.3,0.7459,2005,3,16,9,2,洛阳,34.6186,112.4536
2005-03-16 10:00:00,16/03/2005,10:00:00,4.347592840253823,1425.0,262.0591623712216,16.38898841961211,1178.0,755.0630219241714,468.0,196.87720315219053,1477.0,1761.0,15.9,42.2,0.7553,2005,3,16,10,2,洛阳,34.6186,112.4536
2005-03-16 11:00:00,16/03/2005,11:00:00,3.250874434436589,1339.0,270.5452112226071,12.77094562963035,1094.0,590.9026847437445,509.0,197.0778947850576,1376.0,1634.0,19.3,34.7,0.7681,2005,3,16,11,2,洛阳,34.6186,112.4536
2005-03-16 12:00:00,16/03/2005,12:00:00,2.700739951113416,1310.0,277.00011579015023,11.30520051994565,1046.0,488.8519249085617,552.0,198.50453791718144,1351.0,1527.0,23.1,27.3,0.7615,2005,3,16,12,2,洛阳,34.6186,112.4536
2005-03-16 13:00:00,16/03/2005,13:00:00,2.3106217702755645,1250.0,283.8136367801774,10.479950851023611,1012.0,351.24036220457225,585.0,172.50379099078214,1249.0,1192.0,26.1,20.8,0.6959,2005,3,16,13,2,洛阳,34.6186,112.4536
2005-03-16 14:00:00,16/03/2005,14:00:00,2.4815498101199034,1181.0,269.79720005127706,10.696514304767135,1015.0,339.95068275376946,617.0,177.32655608358772,1192.0,1023.0,26.8,17.9,0.6249,2005,3,16,14,2,洛阳,34.6186,112.4536
2005-03-16 15:00:00,16/03/2005,15:00:00,3.0334108703423484,1272.0,276.5579629511047,17.446224901180866,1220.0,421.7330446480249,533.0,188.00247381596478,1353.0,1251.0,28.4,16.0,0.6095,2005,3,16,15,2,洛阳,34.6186,112.4536
2005-03-16 16:00:00,16/03/2005,16:00:00,3.025137554361594,1231.0,279.48466819026356,12.10303935712215,1064.0,521.8096303400729,618.0,220.76592522688648,1188.0,1082.0,28.8,15.1,0.5877,2005,3,16,16,2,洛阳,34.6186,112.4536
2005-03-16 17:00:00,16/03/2005,17:00:00,3.473512599802554,1286.0,280.29342145061975,16.657042897993872,1223.0,550.0581145194915,529.0,204.4906477231799,1350.0,1348.0,27.9,15.6,0.5782,2005,3,16,17,2,洛阳,34.6186,112.4536
2005-03-16 18:00:00,16/03/2005,18:00:00,3.448377445777756,1315.0,287.91588386166154,17.587260594973497,1225.0,502.6775167481613,509.0,194.3310310630783,1408.0,1365.0,24.1,20.6,0.6075,2005,3,16,18,2,洛阳,34.6186,112.4536
2005-03-16 19:00:00,16/03/2005,19:00:00,4.932215768516702,1494.0,277.60274332947097,27.01111953411543,1460.0,630.6214386123629,420.0,226.499311664572,1682.0,1827.0,21.0,28.0,0.6904,2005,3,16,19,2,洛阳,34.6186,112.4536
2005-03-16 20:00:00,16/03/2005,20:00:00,4.36760025511692,1494.0,287.7142849497942,22.788530000387336,1381.0,549.50499040994,422.0,218.21003074919892,1677.0,1879.0,18.4,38.8,0.8152,2005,3,16,20,2,洛阳,34.6186,112.4536
2005-03-16 21:00:00,16/03/2005,21:00:00,5.1231700130135955,1545.0,266.68632739647427,23.051526475776022,1390.0,566.7635143974418,423.0,218.2935543839369,1676.0,1915.0,16.9,42.9,0.8222,2005,3,16,21,2,洛阳,34.6186,112.4536
2005-03-16 22:00:00,16/03/2005,22:00:00,2.81041838592657,1354.0,271.5091913070436,13.841476073250366,1094.0,407.2344370714306,517.0,186.8841520129548,1357.0,1705.0,15.5,45.0,0.7895,2005,3,16,22,2,洛阳,34.6186,112.4536
2005-03-16 23:00:00,16/03/2005,23:00:00,2.1294951189496416,1301.0,267.39876002900155,10.165623203457661,998.0,328.2176226305532,553.0,176.25496493141785,1283.0,1610.0,14.3,49.6,0.8049,2005,3,16,23,2,洛阳,34.6186,112.4536
2005-03-17 00:00:00,17/03/2005,00:00:00,1.6245299205535542,1144.0,273.92846799721366,6.314767413234537,826.0,222.82258261411033,661.0,142.0583998506725,1158.0,1300.0,14.7,48.0,0.7977,2005,3,17,0,3,洛阳,34.6186,112.4536
2005-03-17 01:00:00,17/03/2005,01:00:00,1.1435534988740177,1080.0,268.84450380505024,4.185119205251525,732.0,142.2408527471186,748.0,112.7832766415912,1087.0,1093.0,13.3,51.4,0.7821,2005,3,17,1,3,洛阳,34.6186,112.4536
2005-03-17 02:00:00,17/03/2005,02:00:00,0.858818123389392,1013.0,287.87255392024235,3.2044854655210324,671.0,122.21042357696334,817.0,100.12472475199316,1056.0,986.0,12.6,53.7,0.7793,2005,3,17,2,3,洛阳,34.6186,112.4536
2005-03-17 03:00:00,17/03/2005,03:00:00,0.7282162318545571,966.0,271.5910272840993,1.9332278065000343,587.0,105.66312251779237,921.0,89.89464508411854,1017.0,846.0,11.5,56.8,0.7706,2005,3,17,3,3,洛阳,34.6186,112.4536
2005-03-17 04:00:00,17/03/2005,04:00:00,0.5747054011204961,959.0,279.5770854044866,1.8759988068929465,578.0,100.06591637916631,909.0,82.16136005263692,1016.0,822.0,10.1,61.9,0.7631,2005,3,17,4,3,洛阳,34.6186,112.4536
2005-03-17 05:00:00,17/03/2005,05:00:00,0.4934392135779155,919.0,281.02949503955915,1.3727144642086828,532.0,86.47429678242344,997.0,69.31574156287012,983.0,714.0,9.8,61.8,0.7523,2005,3,17,5,3,洛阳,34.6186,112.4536
2005-03-17 06:00:00,17/03/2005,06:00:00,0.6225287966745019,953.0,287.9881957491698,2.27184045885722,604.0,117.29404157045522,903.0,83.07660830963285,1020.0,838.0,9.0,64.3,0.7417,2005,3,17,6,3,洛阳,34.6186,112.4536
2005-03-17 07:00:00,17/03/2005,07:00:00,1.2738988618366407,1117.0,283.40530611526134,5.92980839878518,808.0,311.5732311580782,669.0,117.82206473537406,1178.0,1109.0,7.9,68.4,0.7324,2005,3,17,7,3,洛阳,34.6186,112.4536
2005-03-17 08:00:00,17/03/2005,08:00:00,3.8050472749260873,1485.0,280.60619352234835,18.264324807119205,1265.0,734.754569398822,441.0,168.88685883130623,1647.0,1676.0,9.5,62.6,0.7444,2005,3,17,8,3,洛阳,34.6186,112.4536
2005-03-17 09:00:00,17/03/2005,09:00:00,5.764049578804865,1583.0,276.5122488121496,26.334548897016344,1457.0,729.2425853517475,376.0,185.25801870682932,1808.0,1976.0,13.2,51.0,0.7704,2005,3,17,9,3,洛阳,34.6186,112.4536
2005-03-17 10:00:00,17/03/2005,10:00:00,4.223544816107646,1448.0,263.56425660471007,16.576215369184105,1187.0,684.4831443723998,471.0,219.12977526203105,1490.0,1814.0,16.9,40.3,0.7717,2005,3,17,10,3,洛阳,34.6186,112.4536
2005-03-17 11:00:00,17/03/2005,11:00:00,2.991758263672444,1294.0,277.07595024702135,11.098317068675664,1006.0,569.2124494534708,567.0,200.74224806970062,1296.0,1538.0,20.8,31.3,0.7617,2005,3,17,11,3,洛阳,34.6186,112.4536
2005-03-17 12:00:00,17/03/2005,12:00:00,2.2760775509210465,1269.0,276.719655590243,11.064440108183128,1016.0,390.73321250801223,579.0,188.24694360287504,1273.0,1383.0,24.3,24.7,0.7407,2005,3,17,12,3,洛阳,34.6186,112.4536
2005-03-17 13:00:00,17/03/2005,13:00:00,1.9198126426351836,1247.0,265.1158756715579,10.435125121252195,985.0,309.23167934680123,581.0,168.13364595530226,1255.0,1184.0,26.7,22.6,0.7785,2005,3,17,13,3,洛阳,34.6186,112.4536
2005-03-17 14:00:00,17/03/2005,14:00:00,2.244702533457947,1239.0,275.8246263615793,11.79910046030398,1045.0,299.88919218687056,559.0,164.06091259963142,1312.0,1094.0,27.1,21.7,0.7636,2005,3,17,14,3,洛阳,34.6186,112.4536
2005-03-17 15:00:00,17/03/2005,15:00:00,2.0775191715114,1199.0,270.0623457538911,11.297566341842385,1041.0,331.13952349570974,574.0,158.5401785817396,1271.0,986.0,28.3,17.9,0.6769,2005,3,17,15,3,洛阳,34.6186,112.4536
2005-03-17 16:00:00,17/03/2005,16:00:00,2.2593435201521763,1216.0,288.0562817663006,11.379726503230202,1013.0,334.65174227606775,576.0,154.60599132293947,1277.0,967.0,27.8,20.0,0.7378,2005,3,17,16,3,洛阳,34.6186,112.4536
2005-03-17 17:00:00,17/03/2005,17:00:00,1.9751481075167043,1131.0,277.8439412258045,9.026543907739159,925.0,285.4743404866966,638.0,141.76212953221312,1158.0,831.0,26.2,19.4,0.6491,2005,3,17,17,3,洛阳,34.6186,112.4536
2005-03-17 18:00:00,17/03/2005,18:00:00,2.6201042840534963,1300.0,279.6295919258894,14.616908161969796,1149.0,346.7441187492658,530.0,171.41512796290297,1353.0,1182.0,22.7,24.4,0.6661,2005,3,17,18,3,洛阳,34.6186,112.4536
2005-03-17 19:00:00,17/03/2005,19:00:00,4.066636558307393,1358.0,282.41809732079963,20.550553532520976,1331.0,535.5312607820157,459.0,223.41771650086767,1518.0,1523.0,20.2,29.3,0.686,2005,3,17,19,3,洛阳,34.6186,112.4536
2005-03-17 20:00:00,17/03/2005,20:00:00,5.469823365502249,1492.0,271.94824619851374,24.785184782896344,1425.0,650.2508912153249,417.0,226.29601760899712,1690.0,1780.0,17.3,35.2,0.6907,2005,3,17,20,3,洛阳,34.6186,112.4536
2005-03-17 21:00:00,17/03/2005,21:00:00,4.987145280234523,1413.0,270.31520735971304,18.789419976353095,1251.0,633.7931913008613,478.0,250.4289474867596,1504.0,1682.0,16.1,38.7,0.7023,2005,3,17,21,3,洛阳,34.6186,112.4536
2005-03-17 22:00:00,17/03/2005,22:00:00,2.1536306878593643,1210.0,276.30606838154614,8.655469351464086,943.0,317.38534977285843,611.0,195.51162929337812,1224.0,1390.0,14.6,44.5,0.7337,2005,3,17,22,3,洛阳,34.6186,112.4536
2005-03-17 23:00:00,17/03/2005,23:00:00,1.8518420039831787,1196.0,275.4285803508518,8.441411129231033,902.0,293.4966462542697,620.0,171.91077160107773,1185.0,1390.0,13.7,48.6,0.7555,2005,3,17,23,3,洛阳,34.6186,112.4536
2005-03-18 00:00:00,18/03/2005,00:00:00,1.4221192742545898,1101.0,280.6557937992019,5.782361590057208,809.0,223.9483924717166,690.0,151.03082397698827,1123.0,1201.0,12.4,52.2,0.7513,2005,3,18,0,4,洛阳,34.6186,112.4536
2005-03-18 01:00:00,18/03/2005,01:00:00,1.3536707004438977,1076.0,276.9292577320334,5.0680260960764665,770.0,187.34602821835216,721.0,140.38722082425764,1093.0,1107.0,11.9,53.4,0.7414,2005,3,18,1,4,洛阳,34.6186,112.4536
2005-03-18 02:00:00,18/03/2005,02:00:00,1.1536924510090338,1040.0,265.460770347676,4.537274142320249,736.0,203.8358697250118,740.0,127.97836724057406,1099.0,1050.0,10.4,58.4,0.7367,2005,3,18,2,4,洛阳,34.6186,112.4536
2005-03-18 03:00:00,18/03/2005,03:00:00,0.879149798269862,989.0,276.5064032267973,3.3570581896861555,667.0,168.53123369134607,824.0,118.27821623502986,1048.0,943.0,8.9,63.5,0.7268,2005,3,18,3,4,洛阳,34.6186,112.4536
2005-03-18 04:00:00,18/03/2005,04:00:00,0.9352660513760742,966.0,265.3507714548032,2.7618574495113553,639.0,145.8669159738293,843.0,102.60018652885321,1033.0,903.0,8.2,65.9,0.7168,2005,3,18,4,4,洛阳,34.6186,112.4536
2005-03-18 05:00:00,18/03/2005,05:00:00,0.6801668557985127,912.0,278.05188204183787,2.0942979358781058,587.0,137.73309603218038,922.0,94.13933655670971,1002.0,826.0,7.7,67.1,0.7074,2005,3,18,5,4,洛阳,34.6186,112.4536
2005-03-18 06:00:00,18/03/2005,06:00:00,0.8233283992538706,960.0,275.1246850932898,3.345509667213917,668.0,187.12730594887168,841.0,104.73656299307008,1038.0,878.0,7.2,68.6,0.6978,2005,3,18,6,4,洛阳,34.6186,112.4536
2005-03-18 07:00:00,18/03/2005,07:00:00,1.2348542188983709,1028.0,268.1798813457743,5.605920758177444,784.0,254.02039213109106,709.0,116.41254917901348,1110.0,996.0,7.5,66.7,0.6943,2005,3,18,7,4,洛阳,34.6186,112.4536
2005-03-18 08:00:00,18/03/2005,08:00:00,2.8902093185408266,1375.0,288.117604724767,13.840538899075577,1134.0,517.8389724828675,504.0,147.73180123134796,1467.0,1470.0,8.7,61.6,0.696,2005,3,18,8,4,洛阳,34.6186,112.4536
2005-03-18 09:00:00,18/03/2005,09:00:00,5.391385256714281,1522.0,269.8341853787769,27.491144826491993,1466.0,706.6742260170122,380.0,184.4218584990896,1822.0,1883.0,12.0,51.0,0.7131,2005,3,18,9,4,洛阳,34.6186,112.4536
2005-03-18 10:00:00,18/03/2005,10:00:00,4.446710591212383,1400.0,271.5439719413032,17.768021050383727,1227.0,537.2983106366562,465.0,194.04855332519077,1542.0,1661.0,15.4,42.5,0.7379,2005,3,18,10,4,洛阳,34.6186,112.4536
2005-03-18 11:00:00,18/03/2005,11:00:00,2.9747714532357503,1323.0,282.33724468175757,15.344864688767595,1144.0,444.3757381629532,502.0,181.58950059275776,1405.0,1568.0,18.8,33.5,0.7186,2005,3,18,11,4,洛阳,34.6186,112.4536
2005-03-18 12:00:00,18/03/2005,12:00:00,2.3164572984300182,1250.0,266.56635817115637,10.2103544742231,990.0,339.46341860858223,579.0,160.65542746193185,1262.0,1291.0,22.2,28.1,0.7426,2005,3,18,12,4,洛阳,34.6186,112.4536
2005-03-18 13:00:00,18/03/2005,13:00:00,2.2507274207543495,1283.0,262.5220403176847,11.852435199746159,1048.0,327.6148706460437,550.0,159.71584815461674,1336.0,1226.0,24.7,25.5,0.7785,2005,3,18,13,4,洛阳,34.6186,112.4536
2005-03-18 14:00:00,18/03/2005,14:00:00,2.3283636251308493,1171.0,282.69172694430233,10.910070430588707,993.0,297.94944277572654,597.0,164.6503785151545,1208.0,841.0,25.0,23.4,0.7301,2005,3,18,14,4,洛阳,34.6186,112.4536
2005-03-18 15:00:00,18/03/2005,15:00:00,2.341133614267151,1264.0,276.2856573355259,12.823134125221664,1081.0,319.95990538890874,555.0,173.15639471093394,1323.0,951.0,25.9,21.9,0.7209,2005,3,18,15,4,洛阳,34.6186,112.4536
2005-03-18 16:00:00,18/03/2005,16:00:00,3.2724633940900523,1301.0,272.02963035428786,14.616726490386371,1152.0,470.10859659254896,525.0,210.88721384478998,1343.0,1151.0,25.6,21.7,0.7039,2005,3,18,16,4,洛阳,34.6186,112.4536
2005-03-18 17:00:00,18/03/2005,17:00:00,3.520581970669257,1321.0,274.59700671782286,15.218175207329388,1175.0,479.4343671163974,525.0,207.43850154835053,1366.0,1279.0,25.1,21.8,0.6854,2005,3,18,17,4,洛阳,34.6186,112.4536
2005-03-18 18:00:00,18/03/2005,18:00:00,3.930201286581475,1343.0,264.4810653762866,19.33436615966192,1298.0,532.2134987912316,477.0,227.04581514524705,1495.0,1416.0,22.1,25.6,0.6728,2005,3,18,18,4,洛阳,34.6186,112.4536
2005-03-18 19:00:00,18/03/2005,19:00:00,5.68444485574662,1493.0,264.081236494304,25.90641445256423,1444.0,707.5019324436237,417.0,238.9392543349437,1702.0,1738.0,19.1,32.5,0.7112,2005,3,18,19,4,洛阳,34.6186,112.4536
2005-03-18 20:00:00,18/03/2005,20:00:00,5.538025251754344,1545.0,280.76019261679494,24.628601967949294,1403.0,561.6390017886195,407.0,213.05025519711518,1743.0,1821.0,16.7,42.5,0.8002,2005,3,18,20,4,洛阳,34.6186,112.4536
2005-03-18 21:00:00,18/03/2005,21:00:00,4.893591439304581,1477.0,279.4497932747632,18.237526931916292,1247.0,631.0222058464735,456.0,249.62839299134052,1562.0,1733.0,15.5,48.3,0.8439,2005,3,18,21,4,洛阳,34.6186,112.4536
2005-03-18 22:00:00,18/03/2005,22:00:00,1.9457752204541294,1202.0,284.60779568389205,7.343318673102428,864.0,273.74217853782005,620.0,164.18663870237407,1255.0,1115.0,13.3,60.5,0.9168,2005,3,18,22,4,洛阳,34.6186,112.4536
2005-03-18 23:00:00,18/03/2005,23:00:00,1.9186059354221439,1236.0,273.03505717174767,6.990116562990668,849.0,238.97646985300455,631.0,146.48402753434632,1274.0,1131.0,12.1,67.6,0.9539,2005,3,18,23,4,洛阳,34.6186,112.4536
2005-03-19 00:00:00,19/03/2005,00:00:00,2.158364092295905,1206.0,262.70206535058617,6.619781504790737,849.0,305.6793410842366,640.0,166.96326562358928,1245.0,1127.0,11.8,68.3,0.9432,2005,3,19,0,5,洛阳,34.6186,112.4536
2005-03-19 01:00:00,19/03/2005,01:00:00,1.843381960676834,1192.0,283.27202903067223,6.082413300680788,832.0,284.10522494811505,646.0,149.5678518002213,1253.0,1167.0,11.6,68.3,0.9314,2005,3,19,1,5,洛阳,34.6186,112.4536
2005-03-19 02:00:00,19/03/2005,02:00:00,1.0759953506769593,1044.0,283.8537929349443,2.791741536347447,630.0,164.17066138363694,845.0,124.54712680686487,1099.0,809.0,11.8,67.9,0.9362,2005,3,19,2,5,洛阳,34.6186,112.4536
2005-03-19 03:00:00,19/03/2005,03:00:00,1.0050394896121222,1053.0,279.59161140856014,2.846040823053062,648.0,125.36314812399907,808.0,98.58109140691066,1109.0,709.0,12.3,65.8,0.9374,2005,3,19,3,5,洛阳,34.6186,112.4536
2005-03-19 04:00:00,19/03/2005,04:00:00,0.9309297465164013,1023.0,278.0946018360923,2.226500848420923,600.0,105.44540326101485,872.0,83.24253255418378,1089.0,575.0,12.2,66.9,0.9496,2005,3,19,4,5,洛阳,34.6186,112.4536
2005-03-19 05:00:00,19/03/2005,05:00:00,0.8592164819716771,1005.0,278.1588978651804,2.3992187204601843,620.0,107.59319773367518,846.0,80.05847883345086,1098.0,572.0,12.1,67.3,0.948,2005,3,19,5,5,洛阳,34.6186,112.4536
2005-03-19 06:00:00,19/03/2005,06:00:00,0.7136988749453586,959.0,279.9505540033317,1.9358558894982067,578.0,120.16392877996826,907.0,78.09356072871385,1079.0,546.0,11.8,67.1,0.9274,2005,3,19,6,5,洛阳,34.6186,112.4536
2005-03-19 07:00:00,19/03/2005,07:00:00,0.9748188660204169,1049.0,270.0869315367843,3.445218325486983,686.0,152.95994422263053,793.0,94.19126878655206,1159.0,795.0,11.9,65.6,0.9129,2005,3,19,7,5,洛阳,34.6186,112.4536
2005-03-19 08:00:00,19/03/2005,08:00:00,1.987535341385608,1255.0,287.22938733396256,10.131537381196011,983.0,308.5689148669567,555.0,137.40517562865833,1439.0,1268.0,12.2,65.6,0.93,2005,3,19,8,5,洛阳,34.6186,112.4536
2005-03-19 09:00:00,19/03/2005,09:00:00,2.748606637336061,1285.0,282.3460733423762,10.528546973360166,1009.0,377.12092840992335,517.0,153.5196767133371,1452.0,1366.0,12.8,64.4,0.9448,2005,3,19,9,5,洛阳,34.6186,112.4536
2005-03-19 10:00:00,19/03/2005,10:00:00,2.433981014704857,1254.0,267.6606656037343,9.989092523040197,973.0,383.756448103377,543.0,157.29916038978317,1403.0,1328.0,13.4,62.0,0.9498,2005,3,19,10,5,洛阳,34.6186,112.4536
2005-03-19 11:00:00,19/03/2005,11:00:00,2.4001515530745983,1253.0,275.1841333029303,9.784367684118871,966.0,338.02725812867385,560.0,153.91071397017583,1378.0,1251.0,14.5,57.0,0.9333,2005,3,19,11,5,洛阳,34.6186,112.4536
2005-03-19 12:00:00,19/03/2005,12:00:00,2.136956008635688,1242.0,286.890630065449,8.737257193896307,935.0,300.73977010485794,584.0,159.13613875223268,1327.0,1127.0,15.8,51.3,0.9144,2005,3,19,12,5,洛阳,34.6186,112.4536
2005-03-19 13:00:00,19/03/2005,13:00:00,2.098000951288096,1212.0,272.7690287198441,8.371107170618409,918.0,279.6214407470076,593.0,155.22229720646212,1308.0,1066.0,17.5,46.0,0.9104,2005,3,19,13,5,洛阳,34.6186,112.4536
2005-03-19 14:00:00,19/03/2005,14:00:00,1.8704971300693556,1165.0,262.904909581384,6.651672248969209,839.0,216.67844331074863,652.0,146.3400637992568,1214.0,867.0,19.5,40.2,0.901,2005,3,19,14,5,洛阳,34.6186,112.4536
2005-03-19 15:00:00,19/03/2005,15:00:00,1.3363028098463585,1136.0,288.0189111148299,5.44236780218024,781.0,174.01678140878468,712.0,113.83609779320139,1169.0,691.0,21.2,35.9,0.8943,2005,3,19,15,5,洛阳,34.6186,112.4536
2005-03-19 16:00:00,19/03/2005,16:00:00,2.1392524818781724,1233.0,264.2862161620472,8.417926823600425,926.0,250.1099534296251,617.0,150.80079894608244,1293.0,917.0,21.7,35.1,0.8993,2005,3,19,16,5,洛阳,34.6186,112.4536
2005-03-19 17:00:00,19/03/2005,17:00:00,1.6491830431819436,1177.0,286.803186410913,5.7375116503043335,800.0,230.31722291204917,696.0,137.07150022273044,1191.0,748.0,20.5,38.4,0.9161,2005,3,19,17,5,洛阳,34.6186,112.4536
2005-03-19 18:00:00,19/03/2005,18:00:00,1.9564921346222444,1223.0,261.470501210934,7.325607107787587,883.0,269.1977640395699,614.0,152.13274367806216,1289.0,968.0,18.2,45.9,0.9488,2005,3,19,18,5,宜昌,30.6919,111.2865
2005-03-19 19:00:00,19/03/2005,19:00:00,2.7275537854503513,1360.0,282.7593786041081,11.892161886719588,1063.0,399.9672256860211,507.0,174.1352278159446,1483.0,1420.0,16.2,53.0,0.9722,2005,3,19,19,5,宜昌,30.6919,111.2865
2005-03-19 20:00:00,19/03/2005,20:00:00,3.2732674156084074,1435.0,282.7414870893486,14.92039917631507,1140.0,437.0965743402289,477.0,185.75154371320644,1550.0,1530.0,15.0,57.6,0.9777,2005,3,19,20,5,宜昌,30.6919,111.2865
2005-03-19 21:00:00,19/03/2005,21:00:00,3.2721173944743636,1305.0,273.9981175101697,10.479600792612713,995.0,490.1312332984561,552.0,199.43623261823512,1402.0,1341.0,14.1,60.8,0.9716,2005,3,19,21,5,宜昌,30.6919,111.2865
2005-03-19 22:00:00,19/03/2005,22:00:00,2.3971108611771377,1199.0,265.94874651521206,7.285981768166387,869.0,311.9363077291535,618.0,167.1765826871105,1306.0,1160.0,13.2,65.6,0.9882,2005,3,19,22,5,宜昌,30.6919,111.2865
2005-03-19 23:00:00,19/03/2005,23:00:00,1.973113403341942,1217.0,270.76308552521505,8.527002131254985,921.0,266.0743878339215,589.0,152.81134182976186,1336.0,1261.0,13.5,63.8,0.9797,2005,3,19,23,5,宜昌,30.6919,111.2865
2005-03-20 00:00:00,20/03/2005,00:00:00,1.9831463846553128,1200.0,285.1688459875018,6.477149902608937,847.0,273.87203690126887,636.0,154.80193906002023,1297.0,1132.0,13.6,63.4,0.9794,2005,3,20,0,6,宜昌,30.6919,111.2865
2005-03-20 01:00:00,20/03/2005,01:00:00,1.8868071291899717,1150.0,275.21207827883313,6.180165719486342,807.0,271.62109352136036,669.0,155.39911752195937,1243.0,1042.0,13.6,63.5,0.9857,2005,3,20,1,6,宜昌,30.6919,111.2865
2005-03-20 02:00:00,20/03/2005,02:00:00,1.5594032571484728,1086.0,281.14265709064307,4.360738172787204,726.0,202.22211842241057,736.0,129.9316910904238,1192.0,848.0,13.4,64.8,0.988,2005,3,20,2,6,宜昌,30.6919,111.2865
2005-03-20 03:00:00,20/03/2005,03:00:00,1.092363038476593,1027.0,264.3794129925252,3.522967284380849,684.0,137.0853545934104,788.0,93.87967325510985,1149.0,666.0,13.2,64.8,0.9801,2005,3,20,3,6,宜昌,30.6919,111.2865
2005-03-20 04:00:00,20/03/2005,04:00:00,0.9373254665577367,993.0,275.35006146221576,2.744789569839417,640.0,84.71128068616314,848.0,67.98723962117089,1110.0,548.0,13.0,65.3,0.9704,2005,3,20,4,6,宜昌,30.6919,111.2865
2005-03-20 05:00:00,20/03/2005,05:00:00,0.7750567341110823,985.0,279.12426051253067,2.478085256864572,610.0,89.76832585495508,851.0,68.48570755498436,1101.0,604.0,12.6,65.9,0.9583,2005,3,20,5,6,宜昌,30.6919,111.2865
2005-03-20 06:00:00,20/03/2005,06:00:00,0.5924454775834547,934.0,286.16333938699967,1.569099436359461,552.0,67.05106597885629,966.0,57.479292022823365,1063.0,520.0,13.1,64.0,0.9591,2005,3,20,6,6,宜昌,30.6919,111.2865
2005-03-20 07:00:00,20/03/2005,07:00:00,0.7248987154785067,977.0,283.77227695118336,2.8165597190133576,631.0,112.12991808294935,859.0,74.97355090453954,1120.0,659.0,12.4,66.2,0.95,2005,3,20,7,6,宜昌,30.6919,111.2865
2005-03-20 08:00:00,20/03/2005,08:00:00,0.6750215933021134,970.0,281.4053628887299,2.519420728707897,618.0,108.24346440843371,888.0,80.44075923585878,1095.0,611.0,13.3,62.4,0.946,2005,3,20,8,6,宜昌,30.6919,111.2865
