Datetime,Year,Month,Day,Hour,Latitude,Longitude,Pollutant,Concentration
2004-12-22 09:00:00,2004,12,22,9,38.4872,106.2309,NO2,178.27930816060976
2004-12-22 10:00:00,2004,12,22,10,38.4872,106.2309,NO2,153.56596596589006
2004-12-22 11:00:00,2004,12,22,11,38.4872,106.2309,NO2,118.70355321978988
2004-12-22 12:00:00,2004,12,22,12,38.4872,106.2309,NO2,111.88017828262628
2004-12-22 13:00:00,2004,12,22,13,38.4872,106.2309,NO2,131.55344420763402
2004-12-22 14:00:00,2004,12,22,14,38.4872,106.2309,NO2,130.59876898354142
2004-12-22 15:00:00,2004,12,22,15,38.4872,106.2309,NO2,123.56494607425596
2004-12-22 16:00:00,2004,12,22,16,38.4872,106.2309,NO2,148.88982013857623
2004-12-22 17:00:00,2004,12,22,17,38.4872,106.2309,NO2,133.59711211002065
2004-12-22 18:00:00,2004,12,22,18,38.4872,106.2309,NO2,160.3343972798631
2004-12-22 19:00:00,2004,12,22,19,38.4872,106.2309,NO2,184.56135743602331
2004-12-22 20:00:00,2004,12,22,20,38.4872,106.2309,NO2,165.3542829582508
2004-12-22 21:00:00,2004,12,22,21,38.4872,106.2309,NO2,174.2851810328773
2004-12-22 22:00:00,2004,12,22,22,38.4872,106.2309,NO2,161.0791090685125
2004-12-22 23:00:00,2004,12,22,23,38.4872,106.2309,NO2,134.19319186139256
2004-12-23 00:00:00,2004,12,23,0,38.4872,106.2309,NO2,125.16176458527582
2004-12-23 01:00:00,2004,12,23,1,38.4872,106.2309,NO2,112.37023374550095
2004-12-23 02:00:00,2004,12,23,2,38.4872,106.2309,NO2,129.6118460545489
2004-12-23 03:00:00,2004,12,23,3,38.4872,106.2309,NO2,101.89876366669824
2004-12-23 04:00:00,2004,12,23,4,38.4872,106.2309,NO2,83.45951280061219
2004-12-23 05:00:00,2004,12,23,5,38.4872,106.2309,NO2,79.65744588525186
2004-12-23 06:00:00,2004,12,23,6,38.4872,106.2309,NO2,75.89454093492253
2004-12-23 07:00:00,2004,12,23,7,38.4872,106.2309,NO2,115.8271960812442
2004-12-23 08:00:00,2004,12,23,8,38.4872,106.2309,NO2,170.56621510883798
2004-12-23 09:00:00,2004,12,23,9,38.4872,106.2309,NO2,178.74778841854655
2004-12-23 10:00:00,2004,12,23,10,38.4872,106.2309,NO2,178.13614717191012
2004-12-23 11:00:00,2004,12,23,11,38.4872,106.2309,NO2,184.1181541392318
2004-12-23 12:00:00,2004,12,23,12,38.4872,106.2309,NO2,185.82627533387668
2004-12-23 13:00:00,2004,12,23,13,38.4872,106.2309,NO2,215.4786659613567
2004-12-23 14:00:00,2004,12,23,14,38.4872,106.2309,NO2,223.82011278124844
2004-12-23 15:00:00,2004,12,23,15,38.4872,106.2309,NO2,178.1526410516385
2004-12-23 16:00:00,2004,12,23,16,38.4872,106.2309,NO2,169.48272999037798
2004-12-23 17:00:00,2004,12,23,17,38.4872,106.2309,NO2,217.11530445045963
2004-12-23 18:00:00,2004,12,23,18,38.4872,106.2309,NO2,259.2409765674284
2004-12-23 19:00:00,2004,12,23,19,38.4872,106.2309,NO2,230.63466885139405
2004-12-23 20:00:00,2004,12,23,20,38.4872,106.2309,NO2,243.1625083121412
2004-12-23 21:00:00,2004,12,23,21,38.4872,106.2309,NO2,229.38292121325148
2004-12-23 22:00:00,2004,12,23,22,38.4872,106.2309,NO2,192.95511944911317
2004-12-23 23:00:00,2004,12,23,23,38.4872,106.2309,NO2,185.74536252225235
2004-12-24 00:00:00,2004,12,24,0,38.4872,106.2309,NO2,187.60103158101063
2004-12-24 01:00:00,2004,12,24,1,20.044,110.1983,NO2,174.2261611494652
2004-12-24 02:00:00,2004,12,24,2,20.044,110.1983,NO2,152.7078313576744
2004-12-24 03:00:00,2004,12,24,3,20.044,110.1983,NO2,139.11248231383362
2004-12-24 04:00:00,2004,12,24,4,20.044,110.1983,NO2,129.85406913351565
2004-12-24 05:00:00,2004,12,24,5,20.044,110.1983,NO2,126.46992720547972
2004-12-24 06:00:00,2004,12,24,6,20.044,110.1983,NO2,133.474273795308
2004-12-24 07:00:00,2004,12,24,7,20.044,110.1983,NO2,143.07210494430493
2004-12-24 08:00:00,2004,12,24,8,20.044,110.1983,NO2,147.31329957022365
2004-12-24 09:00:00,2004,12,24,9,20.044,110.1983,NO2,170.0748847258533
2004-12-24 10:00:00,2004,12,24,10,20.044,110.1983,NO2,166.19899067932246
2004-12-24 11:00:00,2004,12,24,11,20.044,110.1983,NO2,167.4849091783861
2004-12-24 12:00:00,2004,12,24,12,20.044,110.1983,NO2,173.85436059037738
2004-12-24 13:00:00,2004,12,24,13,20.044,110.1983,NO2,190.8590090259619
2004-12-24 14:00:00,2004,12,24,14,20.044,110.1983,NO2,207.82980979054423
2004-12-24 15:00:00,2004,12,24,15,20.044,110.1983,NO2,199.52562429017124
2004-12-24 16:00:00,2004,12,24,16,20.044,110.1983,NO2,188.17055007388103
2004-12-24 17:00:00,2004,12,24,17,20.044,110.1983,NO2,195.4106432838462
2004-12-24 18:00:00,2004,12,24,18,20.044,110.1983,NO2,177.55434009755973
2004-12-24 19:00:00,2004,12,24,19,20.044,110.1983,NO2,160.35570914247236
2004-12-24 20:00:00,2004,12,24,20,20.044,110.1983,NO2,167.1844690456797
2004-12-24 21:00:00,2004,12,24,21,20.044,110.1983,NO2,154.76141385356718
2004-12-24 22:00:00,2004,12,24,22,20.044,110.1983,NO2,145.9919750663949
2004-12-24 23:00:00,2004,12,24,23,20.044,110.1983,NO2,159.39298960715328
2004-12-25 00:00:00,2004,12,25,0,20.044,110.1983,NO2,171.88355979930648
2004-12-25 01:00:00,2004,12,25,1,20.044,110.1983,NO2,164.46137489782933
2004-12-25 02:00:00,2004,12,25,2,20.044,110.1983,NO2,157.25732506546908
2004-12-25 03:00:00,2004,12,25,3,20.044,110.1983,NO2,135.46078130533647
2004-12-25 04:00:00,2004,12,25,4,20.044,110.1983,NO2,135.7604887655714
2004-12-25 05:00:00,2004,12,25,5,20.044,110.1983,NO2,113.50305783811652
2004-12-25 06:00:00,2004,12,25,6,20.044,110.1983,NO2,108.90338289818403
2004-12-25 07:00:00,2004,12,25,7,20.044,110.1983,NO2,110.7521437930504
2004-12-25 08:00:00,2004,12,25,8,20.044,110.1983,NO2,118.60282902237648
2004-12-25 09:00:00,2004,12,25,9,20.044,110.1983,NO2,119.13197191238848
2004-12-25 10:00:00,2004,12,25,10,20.044,110.1983,NO2,134.3474288267541
2004-12-25 11:00:00,2004,12,25,11,20.044,110.1983,NO2,141.14833049513706
2004-12-25 12:00:00,2004,12,25,12,20.044,110.1983,NO2,145.45359157781616
2004-12-25 13:00:00,2004,12,25,13,20.044,110.1983,NO2,185.37771915850172
2004-12-25 14:00:00,2004,12,25,14,20.044,110.1983,NO2,171.24312828180055
2004-12-25 15:00:00,2004,12,25,15,20.044,110.1983,NO2,158.06855273552344
2004-12-25 16:00:00,2004,12,25,16,20.044,110.1983,NO2,163.5396196766825
2004-12-25 17:00:00,2004,12,25,17,20.044,110.1983,NO2,174.1451281130911
2004-12-25 18:00:00,2004,12,25,18,20.044,110.1983,NO2,186.14241719342692
2004-12-25 19:00:00,2004,12,25,19,20.044,110.1983,NO2,174.29386923843944
2004-12-25 20:00:00,2004,12,25,20,20.044,110.1983,NO2,167.08523740175357
2004-12-25 21:00:00,2004,12,25,21,20.044,110.1983,NO2,140.25796742509448
2004-12-25 22:00:00,2004,12,25,22,20.044,110.1983,NO2,127.66181809102036
2004-12-25 23:00:00,2004,12,25,23,20.044,110.1983,NO2,118.87908992915705
2004-12-26 00:00:00,2004,12,26,0,20.044,110.1983,NO2,125.30860983991768
2004-12-26 01:00:00,2004,12,26,1,20.044,110.1983,NO2,113.18398638611812
2004-12-26 02:00:00,2004,12,26,2,20.044,110.1983,NO2,107.28475584894424
2004-12-26 03:00:00,2004,12,26,3,20.044,110.1983,NO2,84.41057772229837
2004-12-26 04:00:00,2004,12,26,4,20.044,110.1983,NO2,53.594723082798666
2004-12-26 05:00:00,2004,12,26,5,20.044,110.1983,NO2,45.70932141689166
2004-12-26 06:00:00,2004,12,26,6,20.044,110.1983,NO2,47.70834400719989
2004-12-26 07:00:00,2004,12,26,7,20.044,110.1983,NO2,68.81779917250763
2004-12-26 08:00:00,2004,12,26,8,20.044,110.1983,NO2,90.77689843013232
2004-12-26 09:00:00,2004,12,26,9,20.044,110.1983,NO2,119.28686415433212
2004-12-26 10:00:00,2004,12,26,10,20.044,110.1983,NO2,116.13681592155204
2004-12-26 11:00:00,2004,12,26,11,20.044,110.1983,NO2,113.9064611917475
2004-12-26 12:00:00,2004,12,26,12,20.044,110.1983,NO2,137.03607133029834
2004-12-26 13:00:00,2004,12,26,13,20.044,110.1983,NO2,127.8922854855304
2004-12-26 14:00:00,2004,12,26,14,20.044,110.1983,NO2,84.09944227897867
2004-12-26 15:00:00,2004,12,26,15,20.044,110.1983,NO2,56.73426310607673
2004-12-26 16:00:00,2004,12,26,16,20.044,110.1983,NO2,96.47511929367984
2004-12-26 17:00:00,2004,12,26,17,20.044,110.1983,NO2,131.48798122678602
2004-12-26 18:00:00,2004,12,26,18,20.044,110.1983,NO2,142.0907743390969
2004-12-26 19:00:00,2004,12,26,19,20.044,110.1983,NO2,152.0389444436149
2004-12-26 20:00:00,2004,12,26,20,20.044,110.1983,NO2,144.02025514876843
2004-12-26 21:00:00,2004,12,26,21,20.044,110.1983,NO2,123.67227298667636
2004-12-26 22:00:00,2004,12,26,22,20.044,110.1983,NO2,108.0990005088719
2004-12-26 23:00:00,2004,12,26,23,20.044,110.1983,NO2,119.16627866362296
2004-12-27 00:00:00,2004,12,27,0,20.044,110.1983,NO2,136.17956881801723
2004-12-27 01:00:00,2004,12,27,1,20.044,110.1983,NO2,117.65921933667728
2004-12-27 02:00:00,2004,12,27,2,20.044,110.1983,NO2,91.10435554623136
2004-12-27 03:00:00,2004,12,27,3,20.044,110.1983,NO2,76.20641358151491
2004-12-27 04:00:00,2004,12,27,4,20.044,110.1983,NO2,53.930922130509465
2004-12-27 05:00:00,2004,12,27,5,20.044,110.1983,NO2,45.80630749590661
2004-12-27 06:00:00,2004,12,27,6,20.044,110.1983,NO2,67.26001343046956
2004-12-27 07:00:00,2004,12,27,7,20.044,110.1983,NO2,94.95913489018244
2004-12-27 08:00:00,2004,12,27,8,20.044,110.1983,NO2,134.51687449174798
2004-12-27 09:00:00,2004,12,27,9,20.044,110.1983,NO2,140.1360205186403
2004-12-27 10:00:00,2004,12,27,10,20.044,110.1983,NO2,129.19763709395122
2004-12-27 11:00:00,2004,12,27,11,20.044,110.1983,NO2,117.35416228777984
2004-12-27 12:00:00,2004,12,27,12,20.044,110.1983,NO2,110.9224308892392
2004-12-27 13:00:00,2004,12,27,13,20.044,110.1983,NO2,112.80564968340092
2004-12-27 14:00:00,2004,12,27,14,20.044,110.1983,NO2,97.93846451452976
2004-12-27 15:00:00,2004,12,27,15,20.044,110.1983,NO2,111.37787055762456
2004-12-27 16:00:00,2004,12,27,16,20.044,110.1983,NO2,129.73614557923045
2004-12-27 17:00:00,2004,12,27,17,20.044,110.1983,NO2,121.07866690733913
2004-12-27 18:00:00,2004,12,27,18,20.044,110.1983,NO2,113.80712655496772
2004-12-27 19:00:00,2004,12,27,19,20.044,110.1983,NO2,124.60717881102704
2004-12-27 20:00:00,2004,12,27,20,20.044,110.1983,NO2,110.88298253316492
2004-12-27 21:00:00,2004,12,27,21,20.044,110.1983,NO2,120.38023424608876
2004-12-27 22:00:00,2004,12,27,22,20.044,110.1983,NO2,122.790409290154
2004-12-27 23:00:00,2004,12,27,23,20.044,110.1983,NO2,95.30139063030354
2004-12-28 00:00:00,2004,12,28,0,20.044,110.1983,NO2,105.6420233773184
2004-12-28 01:00:00,2004,12,28,1,20.044,110.1983,NO2,96.3710122871509
2004-12-28 02:00:00,2004,12,28,2,20.044,110.1983,NO2,96.98986882128884
2004-12-28 03:00:00,2004,12,28,3,20.044,110.1983,NO2,101.6385866352758
2004-12-28 04:00:00,2004,12,28,4,20.044,110.1983,NO2,101.29325202445916
2004-12-28 05:00:00,2004,12,28,5,20.044,110.1983,NO2,96.79587177478206
2004-12-28 06:00:00,2004,12,28,6,20.044,110.1983,NO2,103.54938571945618
2004-12-28 07:00:00,2004,12,28,7,20.044,110.1983,NO2,103.17034158000084
2004-12-28 08:00:00,2004,12,28,8,20.044,110.1983,NO2,97.75916441344896
2004-12-28 09:00:00,2004,12,28,9,20.044,110.1983,NO2,99.05859825042675
2004-12-28 10:00:00,2004,12,28,10,20.044,110.1983,NO2,102.5067863603024
2004-12-28 11:00:00,2004,12,28,11,20.044,110.1983,NO2,100.58937084383176
2004-12-28 12:00:00,2004,12,28,12,20.044,110.1983,NO2,102.38982763972092
2004-12-28 13:00:00,2004,12,28,13,20.044,110.1983,NO2,99.21530074682016
2004-12-28 14:00:00,2004,12,28,14,20.044,110.1983,NO2,99.44144509776652
2004-12-28 15:00:00,2004,12,28,15,20.044,110.1983,NO2,104.27159033130796
2004-12-28 16:00:00,2004,12,28,16,20.044,110.1983,NO2,98.23517830315284
2004-12-28 17:00:00,2004,12,28,17,20.044,110.1983,NO2,99.38481892579937
2004-12-28 18:00:00,2004,12,28,18,20.044,110.1983,NO2,100.81832358486616
2004-12-28 19:00:00,2004,12,28,19,20.044,110.1983,NO2,99.6346863963044
2004-12-28 20:00:00,2004,12,28,20,20.044,110.1983,NO2,99.09592021353014
2004-12-28 21:00:00,2004,12,28,21,20.044,110.1983,NO2,105.46885704931968
2004-12-28 22:00:00,2004,12,28,22,20.044,110.1983,NO2,105.45428553061048
2004-12-28 23:00:00,2004,12,28,23,20.044,110.1983,NO2,104.291007836103
2004-12-29 00:00:00,2004,12,29,0,20.044,110.1983,NO2,106.8016109657986
2004-12-29 01:00:00,2004,12,29,1,20.044,110.1983,NO2,99.4592401017957
2004-12-29 02:00:00,2004,12,29,2,20.044,110.1983,NO2,104.4247680590332
2004-12-29 03:00:00,2004,12,29,3,20.044,110.1983,NO2,106.11021144382023
2004-12-29 04:00:00,2004,12,29,4,20.044,110.1983,NO2,98.48471713532112
2004-12-29 05:00:00,2004,12,29,5,20.044,110.1983,NO2,102.66623822716976
2004-12-29 06:00:00,2004,12,29,6,20.044,110.1983,NO2,104.51428601759564
2004-12-29 07:00:00,2004,12,29,7,20.044,110.1983,NO2,106.2012059241903
2004-12-29 08:00:00,2004,12,29,8,20.044,110.1983,NO2,99.45170361726244
2004-12-29 09:00:00,2004,12,29,9,20.044,110.1983,NO2,105.51908579889324
2004-12-29 10:00:00,2004,12,29,10,20.044,110.1983,NO2,103.43893126402544
2004-12-29 11:00:00,2004,12,29,11,20.044,110.1983,NO2,104.6068108730523
2004-12-29 12:00:00,2004,12,29,12,20.044,110.1983,NO2,102.6874260619321
2004-12-29 13:00:00,2004,12,29,13,20.044,110.1983,NO2,104.84564935523146
2004-12-29 14:00:00,2004,12,29,14,20.044,110.1983,NO2,98.77125445353133
2004-12-29 15:00:00,2004,12,29,15,20.044,110.1983,NO2,101.7255526566696
2004-12-29 16:00:00,2004,12,29,16,20.044,110.1983,NO2,101.83724708234422
2004-12-29 17:00:00,2004,12,29,17,20.044,110.1983,NO2,100.28709863172976
2004-12-29 18:00:00,2004,12,29,18,20.044,110.1983,NO2,104.56886303507994
2004-12-29 19:00:00,2004,12,29,19,20.044,110.1983,NO2,104.37286999128676
2004-12-29 20:00:00,2004,12,29,20,20.044,110.1983,NO2,100.07668095405492
2004-12-29 21:00:00,2004,12,29,21,20.044,110.1983,NO2,107.5761076148006
2004-12-29 22:00:00,2004,12,29,22,20.044,110.1983,NO2,107.03204454022767
2004-12-29 23:00:00,2004,12,29,23,20.044,110.1983,NO2,107.49771254666308
2004-12-30 00:00:00,2004,12,30,0,20.044,110.1983,NO2,101.06963742104236
2004-12-30 01:00:00,2004,12,30,1,20.044,110.1983,NO2,105.46783523920112
2004-12-30 02:00:00,2004,12,30,2,20.044,110.1983,NO2,100.74093920724576
2004-12-30 03:00:00,2004,12,30,3,20.044,110.1983,NO2,103.75265144931112
2004-12-30 04:00:00,2004,12,30,4,20.044,110.1983,NO2,107.474657210573
2004-12-30 05:00:00,2004,12,30,5,20.044,110.1983,NO2,107.20032476135827
2004-12-30 06:00:00,2004,12,30,6,20.044,110.1983,NO2,98.6686280478823
2004-12-30 07:00:00,2004,12,30,7,20.044,110.1983,NO2,101.05933266707196
2004-12-30 08:00:00,2004,12,30,8,20.044,110.1983,NO2,99.19914779635896
2004-12-30 09:00:00,2004,12,30,9,20.044,110.1983,NO2,105.90357007790288
2004-12-30 10:00:00,2004,12,30,10,20.044,110.1983,NO2,108.32901006483527
2004-12-30 11:00:00,2004,12,30,11,20.044,110.1983,NO2,106.38641774816246
2004-12-30 12:00:00,2004,12,30,12,20.044,110.1983,NO2,99.3508042910089
2004-12-30 13:00:00,2004,12,30,13,20.044,110.1983,NO2,107.47040704205796
2004-12-30 14:00:00,2004,12,30,14,20.044,110.1983,NO2,102.22998422339047
2004-12-30 15:00:00,2004,12,30,15,20.044,110.1983,NO2,107.45827740225933
2004-12-30 16:00:00,2004,12,30,16,20.044,110.1983,NO2,99.82691056468175
2004-12-30 17:00:00,2004,12,30,17,20.044,110.1983,NO2,104.40119717343738
2004-12-30 18:00:00,2004,12,30,18,20.044,110.1983,NO2,104.63362716414036
2004-12-30 19:00:00,2004,12,30,19,20.044,110.1983,NO2,106.08665558968646
2004-12-30 20:00:00,2004,12,30,20,20.044,110.1983,NO2,101.69953816590372
2004-12-30 21:00:00,2004,12,30,21,20.044,110.1983,NO2,101.49444198516728
2004-12-30 22:00:00,2004,12,30,22,20.044,110.1983,NO2,102.2541805484226
2004-12-30 23:00:00,2004,12,30,23,20.044,110.1983,NO2,99.8779087622207
2004-12-31 00:00:00,2004,12,31,0,20.044,110.1983,NO2,105.0365403194421
2004-12-31 01:00:00,2004,12,31,1,20.044,110.1983,NO2,107.06325544967686
2004-12-31 02:00:00,2004,12,31,2,20.044,110.1983,NO2,109.3826196349819
2004-12-31 03:00:00,2004,12,31,3,20.044,110.1983,NO2,108.48667483865052
2004-12-31 04:00:00,2004,12,31,4,20.044,110.1983,NO2,101.51507446551057
2004-12-31 05:00:00,2004,12,31,5,20.044,110.1983,NO2,105.13213438455708
2004-12-31 06:00:00,2004,12,31,6,20.044,110.1983,NO2,109.35846830993032
2004-12-31 07:00:00,2004,12,31,7,20.044,110.1983,NO2,109.69197277178166
2004-12-31 08:00:00,2004,12,31,8,20.044,110.1983,NO2,103.98473359462096
2004-12-31 09:00:00,2004,12,31,9,20.044,110.1983,NO2,106.8048524670197
2004-12-31 10:00:00,2004,12,31,10,20.044,110.1983,NO2,101.70405541728842
2004-12-31 11:00:00,2004,12,31,11,20.044,110.1983,NO2,101.98151575633642
2004-12-31 12:00:00,2004,12,31,12,20.044,110.1983,NO2,105.02021333991594
2004-12-31 13:00:00,2004,12,31,13,20.044,110.1983,NO2,107.3995351417429
2004-12-31 14:00:00,2004,12,31,14,20.044,110.1983,NO2,100.623225815967
2004-12-31 15:00:00,2004,12,31,15,20.044,110.1983,NO2,106.05080226202014
2004-12-31 16:00:00,2004,12,31,16,20.044,110.1983,NO2,110.27513515861112
2004-12-31 17:00:00,2004,12,31,17,20.044,110.1983,NO2,109.01453756509642
2004-12-31 18:00:00,2004,12,31,18,20.044,110.1983,NO2,103.53738336811612
2004-12-31 19:00:00,2004,12,31,19,20.044,110.1983,NO2,110.95551351214924
2004-12-31 20:00:00,2004,12,31,20,43.8256,87.6168,NO2,109.17242619828964
2004-12-31 21:00:00,2004,12,31,21,43.8256,87.6168,NO2,106.20683510225795
2004-12-31 22:00:00,2004,12,31,22,43.8256,87.6168,NO2,105.19294352648654
2004-12-31 23:00:00,2004,12,31,23,43.8256,87.6168,NO2,107.71422690992551
2005-01-01 00:00:00,2005,1,1,0,43.8256,87.6168,NO2,110.43904082507376
2005-01-01 01:00:00,2005,1,1,1,43.8256,87.6168,NO2,105.61209375324498
2005-01-01 02:00:00,2005,1,1,2,43.8256,87.6168,NO2,126.1504376946203
2005-01-01 03:00:00,2005,1,1,3,43.8256,87.6168,NO2,132.91562059844472
2005-01-01 04:00:00,2005,1,1,4,43.8256,87.6168,NO2,125.7086617697027
2005-01-01 05:00:00,2005,1,1,5,43.8256,87.6168,NO2,108.68056786427135
2005-01-01 06:00:00,2005,1,1,6,43.8256,87.6168,NO2,98.58230127469132
2005-01-01 07:00:00,2005,1,1,7,43.8256,87.6168,NO2,95.29246766050696
2005-01-01 08:00:00,2005,1,1,8,43.8256,87.6168,NO2,98.20957678786311
2005-01-01 09:00:00,2005,1,1,9,43.8256,87.6168,NO2,86.73563216324823
2005-01-01 10:00:00,2005,1,1,10,43.8256,87.6168,NO2,93.33843581529928
2005-01-01 11:00:00,2005,1,1,11,43.8256,87.6168,NO2,109.0749302283014
2005-01-01 12:00:00,2005,1,1,12,43.8256,87.6168,NO2,130.85201583638468
2005-01-01 13:00:00,2005,1,1,13,43.8256,87.6168,NO2,147.76456066466423
2005-01-01 14:00:00,2005,1,1,14,43.8256,87.6168,NO2,157.92177861765097
2005-01-01 15:00:00,2005,1,1,15,43.8256,87.6168,NO2,153.79263107043818
2005-01-01 16:00:00,2005,1,1,16,43.8256,87.6168,NO2,135.08525596148738
2005-01-01 17:00:00,2005,1,1,17,43.8256,87.6168,NO2,156.7987148626766
2005-01-01 18:00:00,2005,1,1,18,43.8256,87.6168,NO2,189.90308202545503
2005-01-01 19:00:00,2005,1,1,19,43.8256,87.6168,NO2,171.40032487424776
2005-01-01 20:00:00,2005,1,1,20,43.8256,87.6168,NO2,143.459673029151
2005-01-01 21:00:00,2005,1,1,21,43.8256,87.6168,NO2,133.92513333155588
2005-01-01 22:00:00,2005,1,1,22,43.8256,87.6168,NO2,124.58542697105015
2005-01-01 23:00:00,2005,1,1,23,43.8256,87.6168,NO2,113.6910688499517
2005-01-02 00:00:00,2005,1,2,0,43.8256,87.6168,NO2,113.1234512164381
2005-01-02 01:00:00,2005,1,2,1,43.8256,87.6168,NO2,100.96057000890032
2005-01-02 02:00:00,2005,1,2,2,43.8256,87.6168,NO2,97.21333785761054
2005-01-02 03:00:00,2005,1,2,3,43.8256,87.6168,NO2,90.45932117117135
2005-01-02 04:00:00,2005,1,2,4,43.8256,87.6168,NO2,85.18511618396153
2005-01-02 05:00:00,2005,1,2,5,43.8256,87.6168,NO2,73.24871627450523
2005-01-02 06:00:00,2005,1,2,6,43.8256,87.6168,NO2,81.69625326350828
2005-01-02 07:00:00,2005,1,2,7,43.8256,87.6168,NO2,83.54355723727772
2005-01-02 08:00:00,2005,1,2,8,43.8256,87.6168,NO2,85.36288869132933
2005-01-02 09:00:00,2005,1,2,9,43.8256,87.6168,NO2,108.2783148829354
2005-01-02 10:00:00,2005,1,2,10,43.8256,87.6168,NO2,116.58609029969784
2005-01-02 11:00:00,2005,1,2,11,43.8256,87.6168,NO2,144.77048238081318
2005-01-02 12:00:00,2005,1,2,12,43.8256,87.6168,NO2,150.44085300094284
2005-01-02 13:00:00,2005,1,2,13,43.8256,87.6168,NO2,179.4973345053631
2005-01-02 14:00:00,2005,1,2,14,43.8256,87.6168,NO2,158.7502863634289
2005-01-02 15:00:00,2005,1,2,15,43.8256,87.6168,NO2,131.78736563924005
2005-01-02 16:00:00,2005,1,2,16,43.8256,87.6168,NO2,168.9563706749364
2005-01-02 17:00:00,2005,1,2,17,43.8256,87.6168,NO2,171.02261883520146
2005-01-02 18:00:00,2005,1,2,18,43.8256,87.6168,NO2,171.5402480875511
2005-01-02 19:00:00,2005,1,2,19,43.8256,87.6168,NO2,166.02904449785777
2005-01-02 20:00:00,2005,1,2,20,43.8256,87.6168,NO2,169.4887451125743
2005-01-02 21:00:00,2005,1,2,21,43.8256,87.6168,NO2,166.1363506687066
2005-01-02 22:00:00,2005,1,2,22,43.8256,87.6168,NO2,162.2339236053133
2005-01-02 23:00:00,2005,1,2,23,43.8256,87.6168,NO2,157.11173063966163
2005-01-03 00:00:00,2005,1,3,0,43.8256,87.6168,NO2,145.0855852244794
2005-01-03 01:00:00,2005,1,3,1,43.8256,87.6168,NO2,164.88641833941637
2005-01-03 02:00:00,2005,1,3,2,43.8256,87.6168,NO2,137.7657716451634
2005-01-03 03:00:00,2005,1,3,3,43.8256,87.6168,NO2,138.469851068901
2005-01-03 04:00:00,2005,1,3,4,43.8256,87.6168,NO2,119.2818512613746
2005-01-03 05:00:00,2005,1,3,5,43.8256,87.6168,NO2,95.66041806531574
2005-01-03 06:00:00,2005,1,3,6,43.8256,87.6168,NO2,98.76458735705774
2005-01-03 07:00:00,2005,1,3,7,43.8256,87.6168,NO2,118.05599984758048
2005-01-03 08:00:00,2005,1,3,8,43.8256,87.6168,NO2,156.1099819396468
2005-01-03 09:00:00,2005,1,3,9,43.8256,87.6168,NO2,166.7817504044395
2005-01-03 10:00:00,2005,1,3,10,43.8256,87.6168,NO2,126.79618066843908
2005-01-03 11:00:00,2005,1,3,11,43.8256,87.6168,NO2,111.54529098247522
2005-01-03 12:00:00,2005,1,3,12,43.8256,87.6168,NO2,110.79096597463696
2005-01-03 13:00:00,2005,1,3,13,43.8256,87.6168,NO2,102.72014881555478
2005-01-03 14:00:00,2005,1,3,14,43.8256,87.6168,NO2,97.3558741610612
2005-01-03 15:00:00,2005,1,3,15,43.8256,87.6168,NO2,118.0895910712836
2005-01-03 16:00:00,2005,1,3,16,43.8256,87.6168,NO2,132.08260573963366
2005-01-03 17:00:00,2005,1,3,17,43.8256,87.6168,NO2,167.97821131547676
2005-01-03 18:00:00,2005,1,3,18,43.8256,87.6168,NO2,185.4934103222769
2005-01-03 19:00:00,2005,1,3,19,43.8256,87.6168,NO2,192.13724084249856
2005-01-03 20:00:00,2005,1,3,20,43.8256,87.6168,NO2,178.4210066384623
2005-01-03 21:00:00,2005,1,3,21,43.8256,87.6168,NO2,156.15712976850477
2005-01-03 22:00:00,2005,1,3,22,43.8256,87.6168,NO2,134.48121151581714
2005-01-03 23:00:00,2005,1,3,23,43.8256,87.6168,NO2,131.31921854002348
2005-01-04 00:00:00,2005,1,4,0,43.8256,87.6168,NO2,116.45084056145087
2005-01-04 01:00:00,2005,1,4,1,43.8256,87.6168,NO2,107.89542674432218
2005-01-04 02:00:00,2005,1,4,2,43.8256,87.6168,NO2,94.04019479613488
2005-01-04 03:00:00,2005,1,4,3,43.8256,87.6168,NO2,80.47793818854849
2005-01-04 04:00:00,2005,1,4,4,43.8256,87.6168,NO2,75.08719918806783
2005-01-04 05:00:00,2005,1,4,5,43.8256,87.6168,NO2,74.37395156394311
2005-01-04 06:00:00,2005,1,4,6,43.8256,87.6168,NO2,90.2385057009362
2005-01-04 07:00:00,2005,1,4,7,43.8256,87.6168,NO2,112.19832029677974
2005-01-04 08:00:00,2005,1,4,8,43.8256,87.6168,NO2,173.20378266765167
2005-01-04 09:00:00,2005,1,4,9,43.8256,87.6168,NO2,172.4214279179205
2005-01-04 10:00:00,2005,1,4,10,43.8256,87.6168,NO2,178.0340305876116
2005-01-04 11:00:00,2005,1,4,11,43.8256,87.6168,NO2,203.97000426930217
2005-01-04 12:00:00,2005,1,4,12,43.8256,87.6168,NO2,195.68491398953293
2005-01-04 13:00:00,2005,1,4,13,43.8256,87.6168,NO2,163.84380404422072
2005-01-04 14:00:00,2005,1,4,14,43.8256,87.6168,NO2,142.5365299425947
2005-01-04 15:00:00,2005,1,4,15,43.8256,87.6168,NO2,175.7765481236286
2005-01-04 16:00:00,2005,1,4,16,43.8256,87.6168,NO2,160.9367895983008
2005-01-04 17:00:00,2005,1,4,17,43.8256,87.6168,NO2,184.761451552868
